"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier.2","OrganizationFormalName","MonitoringLocationIdentifier.2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName.2"
3570001,"USGS-NM","nwisnm.01.97602925","Sample-Routine","Water","Groundwater","1976-07-18 00:00:00","NULL","NULL","USGS-350400107425601","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","1.9","ug/l","NWIS",271768,"USGS-NM","USGS New Mexico Water Science Center","USGS-350400107425601","10N.08W.30.244  76-4 WELL  LAGUNA-ACOMA,NM","Well","NULL",35.06670756,-107.7161652,"Interpolated from MAP.","NAD83","6250","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","170","feet","NULL","NULL","NWIS"
3570054,"USGS-NM","nwisnm.01.97702383","Sample-Routine","Water","Groundwater","1977-01-27 00:00:00","NULL","NULL","USGS-350232107263701","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","7.2","ug/l","NWIS",271579,"USGS-NM","USGS New Mexico Water Science Center","USGS-350232107263701","09N.06W.02.1234  76-7 WELL  LAGUNA-ACOMA,NM","Well","NULL",35.04226547,-107.4442138,"Interpolated from MAP.","NAD83","5888","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","170","feet","NULL","NULL","NWIS"
3570116,"USGS-NM","nwisnm.01.97702384","Sample-Routine","Water","Groundwater","1977-01-25 00:00:00","NULL","NULL","USGS-350240107291201","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","7.9","ug/l","NWIS",271591,"USGS-NM","USGS New Mexico Water Science Center","USGS-350240107291201","09N.06W.05.2221  76-6 WELL  LAGUNA-ACOMA,NM","Well","NULL",35.04448738,-107.4872705,"Interpolated from MAP.","NAD83","5936","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","120","feet","NULL","NULL","NWIS"
3570183,"USGS-NM","nwisnm.01.97702392","Sample-Routine","Water","Groundwater","1977-01-21 00:00:00","NULL","NULL","USGS-350349107413401","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","0.3","ug/l","NWIS",271736,"USGS-NM","USGS New Mexico Water Science Center","USGS-350349107413401","10N.08W.28.3143B  MCCARTYS WELL  MCCARTY,NM","Well","NULL",35.0636522,-107.6933868,"Interpolated from MAP.","NAD83","6181","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","NULL","NULL","NULL","NULL","NWIS"
3570240,"USGS-NM","nwisnm.01.97702391","Sample-Routine","Water","Groundwater","1977-01-19 00:00:00","NULL","NULL","USGS-350344107391901","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","5.5","ug/l","NWIS",271721,"USGS-NM","USGS New Mexico Water Science Center","USGS-350344107391901","10N.08W.26.3411  76-8 WELL  LAGUNA-ACOMA,NM","Well","NULL",35.0622636,-107.6558859,"Interpolated from MAP.","NAD83","6148","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","135","feet","NULL","NULL","NWIS"
3570297,"USGS-NM","nwisnm.01.97801743","Sample-Routine","Water","Groundwater","1978-08-31 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-343735108031701","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","0.7","ug/l","NWIS",271074,"USGS-NM","USGS New Mexico Water Science Center","USGS-343735108031701","05N.12W.25.344","Well","NULL",34.62643865,-108.0553377,"Interpolated from MAP.","NAD83","7114","feet","Interpolated from topographic map.","US",35,6,"NULL","NULL","NULL","215","feet","NWIS"
3570333,"USGS-NM","nwisnm.01.97902122","Sample-Routine","Water","Groundwater","1978-11-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-343957108151601","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","0.4","ug/l","NWIS",271133,"USGS-NM","USGS New Mexico Water Science Center","USGS-343957108151601","05N.13W.18.113","Well","NULL",34.6658804,-108.2550645,"Interpolated from MAP.","NAD83","7247","feet","Interpolated from topographic map.","US",35,6,"NULL","NULL","NULL","NULL","NULL","NWIS"
3570368,"USGS-NM","nwisnm.01.97801746","Sample-Routine","Water","Groundwater","1978-08-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-343852108075501","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","U","Dissolved","NULL","NULL","NWIS",271110,"USGS-NM","USGS New Mexico Water Science Center","USGS-343852108075501","05N.12W.20.133","Well","NULL",34.64782637,-108.1325617,"Interpolated from MAP.","NAD83","7183","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","NULL","NULL","NULL","NULL","NWIS"
3570402,"USGS-NM","nwisnm.01.97801753","Sample-Routine","Water","Groundwater","1978-08-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-344229107592701","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","3.9","ug/l","NWIS",271191,"USGS-NM","USGS New Mexico Water Science Center","USGS-344229107592701","06N.11W.34.113","Well","NULL",34.708104,-107.9914475,"Interpolated from MAP.","NAD83","7071","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","NULL","NULL","50","feet","NWIS"
3570436,"USGS-NM","nwisnm.01.97801745","Sample-Routine","Water","Groundwater","1978-08-31 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-343748108054801","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","7.7","ug/l","NWIS",271081,"USGS-NM","USGS New Mexico Water Science Center","USGS-343748108054801","05N.12W.27.313","Well","NULL",34.6300493,-108.0972831,"Interpolated from MAP.","NAD83","7171","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","NULL","NULL","250","feet","NWIS"
3570471,"USGS-NM","nwisnm.01.97801759","Sample-Routine","Water","Groundwater","1978-09-06 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-344636108033901","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","2.6","ug/l","NWIS",271241,"USGS-NM","USGS New Mexico Water Science Center","USGS-344636108033901","06N.12W.01.311","Well","NULL",34.77671286,-108.0614494,"Interpolated from MAP.","NAD83","7100","feet","Interpolated from topographic map.","US",35,6,"1957","330","feet","NULL","NULL","NWIS"
3570552,"USGS-NM","nwisnm.01.97801771","Sample-Routine","Water","Groundwater","1978-08-10 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345903107480901","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","2.4","ug/l","NWIS",271479,"USGS-NM","USGS New Mexico Water Science Center","USGS-345903107480901","09N.09W.28.113 LAS VENTANAS","Well","NULL",34.98420924,-107.8031109,"Interpolated from MAP.","NAD83","6633","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","NULL","NULL","NULL","NULL","NWIS"
3570587,"USGS-NM","nwisnm.01.97801748","Sample-Routine","Water","Groundwater","1978-08-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-343952108032301","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","0.6","ug/l","NWIS",271129,"USGS-NM","USGS New Mexico Water Science Center","USGS-343952108032301","05N.12W.13.141","Well","NULL",34.6644933,-108.0570045,"Interpolated from MAP.","NAD83","7099","feet","Interpolated from Digital Elevation Model","US",35,6,"1900","NULL","NULL","NULL","NULL","NWIS"
3570622,"USGS-NM","nwisnm.01.97801986","Sample-Routine","Water","Groundwater","1978-08-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-344549107554401","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","2.5","ug/l","NWIS",271234,"USGS-NM","USGS New Mexico Water Science Center","USGS-344549107554401","06N.10W.07.232","Well","NULL",34.7636587,-107.9295016,"Interpolated from MAP.","NAD83","7136","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","230","feet","NULL","NULL","NWIS"
3570658,"USGS-NM","nwisnm.01.97902132","Sample-Routine","Water","Groundwater","1978-11-02 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345706108015701","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","4.9","ug/l","NWIS",271448,"USGS-NM","USGS New Mexico Water Science Center","USGS-345706108015701","08N.11W.06.233","Well","NULL",34.9519862,-108.0336716,"Interpolated from MAP.","NAD83","7413","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","520","feet","NULL","NULL","NWIS"
3570693,"USGS-NM","nwisnm.01.97801742","Sample-Routine","Water","Groundwater","1978-08-31 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-343715108120601","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","3.5","ug/l","NWIS",271067,"USGS-NM","USGS New Mexico Water Science Center","USGS-343715108120601","05N.13W.15.333","Well","NULL",34.6542145,-108.2025633,"Interpolated from MAP.","NAD83","7232","feet","Interpolated from topographic map.","US",35,6,"NULL","NULL","NULL","NULL","NULL","NWIS"
3570728,"USGS-NM","nwisnm.01.97801760","Sample-Routine","Water","Groundwater","1978-08-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-344657107533401","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","1.6","ug/l","NWIS",271247,"USGS-NM","USGS New Mexico Water Science Center","USGS-344657107533401","06N.10W.06.121","Well","NULL",34.7819915,-107.9353351,"Interpolated from MAP.","NAD83","7096","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","336","feet","NULL","NULL","NWIS"
3570763,"USGS-NM","nwisnm.01.97801755","Sample-Routine","Water","Groundwater","1978-08-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-344410107551301","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","8.0","ug/l","NWIS",271213,"USGS-NM","USGS New Mexico Water Science Center","USGS-344410107551301","06N.10W.20.114","Well","NULL",34.73615947,-107.9208901,"Interpolated from MAP.","NAD83","7214","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","NULL","NULL","130","feet","NWIS"
3570798,"USGS-NM","nwisnm.01.97801744","Sample-Routine","Water","Groundwater","1978-09-06 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-343743107581401","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","4.7","ug/l","NWIS",271077,"USGS-NM","USGS New Mexico Water Science Center","USGS-343743107581401","05N.11W.26.323","Well","NULL",34.62866156,-107.9697801,"Interpolated from MAP.","NAD83","7306","feet","Interpolated from Digital Elevation Model","US",35,6,"1978","380","feet","NULL","NULL","NWIS"
3570834,"USGS-NM","nwisnm.01.97902127","Sample-Routine","Water","Groundwater","1978-11-13 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345333107513401","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","2.6","ug/l","NWIS",271372,"USGS-NM","USGS New Mexico Water Science Center","USGS-345333107513401","08N.10W.26.412","Well","NULL",34.89254465,-107.860056,"Interpolated from MAP.","NAD83","6901","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","NULL","NULL","NULL","NULL","NWIS"
3570870,"USGS-NM","nwisnm.01.97902329","Sample-Routine","Water","Groundwater","1978-11-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-344853108061901","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","U","Dissolved","NULL","NULL","NWIS",271282,"USGS-NM","USGS New Mexico Water Science Center","USGS-344853108061901","07N.12W.21.433","Well","NULL",34.814767,-108.105895,"Interpolated from MAP.","NAD83","7203","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","490","feet","NULL","NULL","NWIS"
3570904,"USGS-NM","nwisnm.01.97801772","Sample-Routine","Water","Groundwater","1978-08-10 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-350337107452601","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","5.9","ug/l","NWIS",271707,"USGS-NM","USGS New Mexico Water Science Center","USGS-350337107452601","10N.09W.26.434","Well","NULL",35.06031859,-107.7578328,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",35,6,"NULL","NULL","NULL","NULL","NULL","NWIS"
3571009,"USGS-NM","nwisnm.01.97801758","Sample-Routine","Water","Groundwater","1978-08-31 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-344626107524901","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","1.7","ug/l","NWIS",271239,"USGS-NM","USGS New Mexico Water Science Center","USGS-344626107524901","06N.11W.02.412","Well","NULL",34.77393595,-107.963947,"Interpolated from MAP.","NAD83","7149","feet","Interpolated from Digital Elevation Model","US",35,6,"1960","500","feet","NULL","NULL","NWIS"
3571044,"USGS-NM","nwisnm.01.97801987","Sample-Routine","Water","Groundwater","1978-08-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-344344107544301","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","2.8","ug/l","NWIS",271209,"USGS-NM","USGS New Mexico Water Science Center","USGS-344344107544301","06N.10W.20.411","Well","NULL",34.72893748,-107.9125565,"Interpolated from MAP.","NAD83","7202","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","NULL","NULL","84","feet","NWIS"
3571079,"USGS-NM","nwisnm.01.97801756","Sample-Routine","Water","Groundwater","1978-08-31 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-344448108024901","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","3.4","ug/l","NWIS",271222,"USGS-NM","USGS New Mexico Water Science Center","USGS-344448108024901","06N.12W.13.421","Well","NULL",34.74671376,-108.04756,"Interpolated from MAP.","NAD83","7091","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","220","feet","NULL","NULL","NWIS"
3571115,"USGS-NM","nwisnm.01.97902330","Sample-Routine","Water","Groundwater","1978-11-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345618107500501","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","4.6","ug/l","NWIS",271434,"USGS-NM","USGS New Mexico Water Science Center","USGS-345618107500501","08N.09W.07.311","Well","NULL",34.9383769,-107.8353335,"Interpolated from MAP.","NAD83","6792","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","NULL","NULL","NULL","NULL","NWIS"
3571151,"USGS-NM","nwisnm.01.97801989","Sample-Routine","Water","Groundwater","1978-08-11 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345425107511001","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","3.3","ug/l","NWIS",271394,"USGS-NM","USGS New Mexico Water Science Center","USGS-345425107511001","08N.10W.24.311","Well","NULL",34.9080998,-107.8528338,"Interpolated from MAP.","NAD83","7087","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","555","feet","NULL","NULL","NWIS"
3571221,"USGS-NM","nwisnm.01.97801750","Sample-Routine","Water","Groundwater","1978-08-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-344142108024101","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","0.7","ug/l","NWIS",271171,"USGS-NM","USGS New Mexico Water Science Center","USGS-344142108024101","05N.12W.01.224","Well","NULL",34.69504829,-108.0453377,"Interpolated from MAP.","NAD83","7115","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","230","feet","NULL","NULL","NWIS"
3571256,"USGS-NM","nwisnm.01.97801747","Sample-Routine","Water","Groundwater","1978-09-06 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-343947107583301","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","U","Dissolved","NULL","NULL","NWIS",271128,"USGS-NM","USGS New Mexico Water Science Center","USGS-343947107583301","05N.11W.15.242","Well","NULL",34.66310516,-107.976447,"Interpolated from MAP.","NAD83","7251","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","NULL","NULL","NULL","NULL","NWIS"
3571291,"USGS-NM","nwisnm.01.97801763","Sample-Routine","Water","Groundwater","1978-09-06 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345013108023801","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","4.0","ug/l","NWIS",271304,"USGS-NM","USGS New Mexico Water Science Center","USGS-345013108023801","07N.12W.13.244","Well","NULL",34.8367114,-108.0453381,"Interpolated from MAP.","NAD83","7196","feet","Interpolated from Digital Elevation Model","US",35,6,"1938","1000","feet","NULL","NULL","NWIS"
3571325,"USGS-NM","nwisnm.01.97801988","Sample-Routine","Water","Groundwater","1978-08-02 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345456107511901","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","3.7","ug/l","NWIS",271410,"USGS-NM","USGS New Mexico Water Science Center","USGS-345456107511901","08N.10W.24.221","Well","NULL",34.9155997,-107.8392224,"Interpolated from MAP.","NAD83","6845","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","NULL","NULL","250","feet","NWIS"
3571358,"USGS-NM","nwisnm.01.97801761","Sample-Routine","Water","Groundwater","1978-09-05 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-344859107530201","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","8.2","ug/l","NWIS",271287,"USGS-NM","USGS New Mexico Water Science Center","USGS-344859107530201","07N.10W.22.112","Well","NULL",34.8256018,-107.885334,"Interpolated from MAP.","NAD83","7240","feet","Interpolated from topographic map.","US",35,6,"1969","NULL","NULL","500","feet","NWIS"
3571438,"USGS-NM","nwisnm.01.97902121","Sample-Routine","Water","Groundwater","1979-08-10 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-343905108182001","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","9.5","ug/l","NWIS",271116,"USGS-NM","USGS New Mexico Water Science Center","USGS-343905108182001","05N.14W.15.33","Well","NULL",34.65143568,-108.3061764,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",35,6,"NULL","NULL","NULL","NULL","NULL","NWIS"
3575224,"USGS-NM","nwisnm.01.98501002","Sample-Routine","Water","Groundwater","1984-10-09 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-350720107523201","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","6.8","ug/l","NWIS",271904,"USGS-NM","USGS New Mexico Water Science Center","USGS-350720107523201","10N.10W.03.423 OJO GALLO","Spring","NULL",35.12226057,-107.8761691,"Interpolated from MAP.","NAD83","6460","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","NULL","NULL","NULL","NULL","NWIS"
3575544,"USGS-NM","nwisnm.01.98700088","Sample-Routine","Water","Groundwater","1986-11-20 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-351736107550701","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","2.5","ug/l","NWIS",272270,"USGS-NM","USGS New Mexico Water Science Center","USGS-351736107550701","12N.10W.05.341A","Well","NULL",35.29336666,-107.9200601,"Interpolated from MAP.","NAD83","6704","feet","Interpolated from Digital Elevation Model","US",35,6,"1957","725","feet","725","feet","NWIS"
3575617,"USGS-NM","nwisnm.01.98700085","Sample-Routine","Water","Groundwater","1986-11-18 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-350719107523102","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","4.6","ug/l","NWIS",271902,"USGS-NM","USGS New Mexico Water Science Center","USGS-350719107523102","10N.10W.03.433B","Well","NULL",35.1219828,-107.8758914,"Interpolated from MAP.","NAD83","6463","feet","Interpolated from Digital Elevation Model","US",35,6,"1960","150","feet","150","feet","NWIS"
3575757,"USGS-NM","nwisnm.01.98700169","Sample-Routine","Water","Groundwater","1986-11-26 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-344545107560801","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","19.0","ug/l","NWIS",271233,"USGS-NM","USGS New Mexico Water Science Center","USGS-344545107560801","06N.10W.07.1413","Well","NULL",34.76254758,-107.9361684,"Interpolated from MAP.","NAD83","7135","feet","Interpolated from Digital Elevation Model","US",35,6,"1986","2783","feet","2783","feet","NWIS"
3575997,"USGS-NM","nwisnm.01.98700170","Sample-Routine","Water","Groundwater","1986-12-06 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345329107374001","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","1.5","ug/l","NWIS",271370,"USGS-NM","USGS New Mexico Water Science Center","USGS-345329107374001","08N.08W.25.4231","Well","NULL",34.8914351,-107.6283834,"Interpolated from MAP.","NAD83","6395","feet","Interpolated from Digital Elevation Model","US",35,6,"1986","2650","feet","2650","feet","NWIS"
3576070,"USGS-NM","nwisnm.01.98700166","Sample-Routine","Water","Groundwater","1986-11-17 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-350053107290101","RERUNS: CL=260, SO4=3400","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","0.83","ug/l","NWIS",271528,"USGS-NM","USGS New Mexico Water Science Center","USGS-350053107290101","09N.06W.16.111","Well","NULL",35.01476605,-107.4842145,"Interpolated from MAP.","NAD83","5991","feet","Interpolated from Digital Elevation Model","US",35,6,"1986","2650","feet","2650","feet","NWIS"
3576207,"USGS-NM","nwisnm.01.98700087","Sample-Routine","Water","Groundwater","1986-11-19 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-350925107522801","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","4.0","ug/l","NWIS",271982,"USGS-NM","USGS New Mexico Water Science Center","USGS-350925107522801","11N.10W.27.242 GRANTS CITY WELL 1","Well","NULL",35.15698187,-107.8750583,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",35,6,"NULL","NULL","NULL","NULL","NULL","NWIS"
3576487,"USGS-NM","nwisnm.01.98700167","Sample-Routine","Water","Groundwater","1986-11-18 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345402107295701","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","0.51","ug/l","NWIS",271385,"USGS-NM","USGS New Mexico Water Science Center","USGS-345402107295701","08N.06W.20.3334","Well","NULL",34.90060234,-107.4997689,"Interpolated from MAP.","NAD83","6034","feet","Interpolated from Digital Elevation Model","US",35,6,"1986","2189","feet","2203","feet","NWIS"
3576561,"USGS-NM","nwisnm.01.98700168","Sample-Routine","Water","Groundwater","1986-12-15 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-343715107391501","RERUNS:CA=350,MG=74,NA=220","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","2.9","ug/l","NWIS",271066,"USGS-NM","USGS New Mexico Water Science Center","USGS-343715107391501","05N.08W.35.123","Well","NULL",34.62088645,-107.6547706,"Interpolated from MAP.","NAD83","6976","feet","Interpolated from Digital Elevation Model","US",35,6,"1986","1999","feet","2019","feet","NWIS"
3576917,"USGS-NM","nwisnm.01.98900001","Sample-Routine","Water","Groundwater","1988-10-03 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345321108521101","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","2.4","ug/l","NWIS",271365,"USGS-NM","USGS New Mexico Water Science Center","USGS-345321108521101","08N.19W.29.331 ZUNI ZS-3","Well","NULL",34.88920335,-108.8703604,"Interpolated from MAP.","NAD83","6803","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","782","feet","NULL","NULL","NWIS"
3577039,"USGS-NM","nwisnm.01.98900003","Sample-Routine","Water","Groundwater","1988-10-12 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345321108521101","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","2.2","ug/l","NWIS",271365,"USGS-NM","USGS New Mexico Water Science Center","USGS-345321108521101","08N.19W.29.331 ZUNI ZS-3","Well","NULL",34.88920335,-108.8703604,"Interpolated from MAP.","NAD83","6803","feet","Interpolated from Digital Elevation Model","US",35,6,"NULL","782","feet","NULL","NULL","NWIS"
3577150,"USGS-NM","nwisnm.01.98900144","Sample-Routine","Water","Groundwater","1989-02-15 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345850107475401","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","0.28","ug/l","NWIS",271474,"USGS-NM","USGS New Mexico Water Science Center","USGS-345850107475401","09N.09W.28.1344 ACOMA NO. 1","Well","NULL",34.98059825,-107.798944,"Interpolated from MAP.","NAD83","6652","feet","Interpolated from Digital Elevation Model","US",35,6,"1984","2520","feet","2520","feet","NWIS"
3577157,"USGS-NM","nwisnm.01.98900144","Sample-Routine","Water","Groundwater","1989-02-15 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345850107475401","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","U","Dissolved","NULL","NULL","NWIS",271474,"USGS-NM","USGS New Mexico Water Science Center","USGS-345850107475401","09N.09W.28.1344 ACOMA NO. 1","Well","NULL",34.98059825,-107.798944,"Interpolated from MAP.","NAD83","6652","feet","Interpolated from Digital Elevation Model","US",35,6,"1984","2520","feet","2520","feet","NWIS"
3577184,"USGS-NM","nwisnm.01.98900103","Sample-Routine","Water","Groundwater","1989-01-01 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-345416107505101","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","U","Dissolved","41.0","ug/l","NWIS",271391,"USGS-NM","USGS New Mexico Water Science Center","USGS-345416107505101","08N.10W.24.323 KOWINA 88-2","Well","NULL",34.90448885,-107.8481114,"Interpolated from MAP.","NAD83","6866","feet","Interpolated from Digital Elevation Model","US",35,6,"1988","2596","feet","NULL","NULL","NWIS"
