"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier.2","OrganizationFormalName","MonitoringLocationIdentifier.2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName.2"
3726293,"USGS-CO","nwisco.01.97805363","Sample-Routine","Water","Groundwater","1978-06-26 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382229108442101","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",152510,"USGS-CO","USGS Colorado Water Science Center","USGS-382229108442101","NB04801734BBB1","Well","NULL",38.37471136,-108.7398206,"Interpolated from MAP.","NAD83","5032.75","feet","Level or other surveyed method.","US",8,85,"1957","550","feet","550","feet","NWIS"
3726359,"USGS-CO","nwisco.01.97805359","Sample-Routine","Water","Groundwater","1978-06-26 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382131108413901","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","3.0","ug/l","NWIS",152494,"USGS-CO","USGS Colorado Water Science Center","USGS-382131108413901","NB04701701ABD1","Well","NULL",38.35860047,-108.6948189,"Interpolated from MAP.","NAD83","5115","feet","Interpolated from topographic map.","US",8,85,"1973","200","feet","200","feet","NWIS"
3726503,"USGS-CO","nwisco.01.98105634","Sample-Routine","Water","Groundwater","1981-08-14 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-383406107580901","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",152790,"USGS-CO","USGS Colorado Water Science Center","USGS-383406107580901","NB05001027DAB1","Well","NULL",38.5683191,-107.969788,"Interpolated from MAP.","NAD83","5455","feet","Interpolated from topographic map.","US",8,85,"NULL","17","feet","NULL","NULL","NWIS"
3726541,"USGS-CO","nwisco.01.98203782","Sample-Routine","Water","Groundwater","1981-12-03 00:00:00","NULL","USGS-National Water Quality Lab, Denver, CO","USGS-381958108072701","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",152479,"USGS-CO","USGS Colorado Water Science Center","USGS-381958108072701","NB04701118BAD1","Well","NULL",38.33276595,-108.1247953,"Interpolated from MAP.","NAD83","9140","feet","Interpolated from topographic map.","US",8,85,"1981","100","feet","100","feet","NWIS"
3726578,"USGS-CO","nwisco.01.98105635","Sample-Routine","Water","Groundwater","1981-08-25 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-383746108055601","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",152845,"USGS-CO","USGS Colorado Water Science Center","USGS-383746108055601","NB05001104ADC1","Well","NULL",38.62942978,-108.0995155,"Interpolated from MAP.","NAD83","5398","feet","Interpolated from topographic map.","US",8,85,"1963","230","feet","230","feet","NWIS"
3726646,"USGS-CO","nwisco.01.98203786","Sample-Routine","Water","Groundwater","1982-07-23 00:00:00","NULL","USGS-National Water Quality Lab, Denver, CO","USGS-382226107492101","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","74.0","ug/l","NWIS",152506,"USGS-CO","USGS Colorado Water Science Center","USGS-382226107492101","NB04800935DBA1","Well","NULL",38.3738764,-107.8231164,"Interpolated from MAP.","NAD83","6240","feet","Interpolated from topographic map.","US",8,85,"1962","375","feet","375","feet","NWIS"
3726782,"USGS-CO","nwisco.01.98203790","Sample-Routine","Water","Groundwater","1982-07-23 00:00:00","NULL","USGS-National Water Quality Lab, Denver, CO","USGS-382641107554401","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","3.0","ug/l","NWIS",152576,"USGS-CO","USGS Colorado Water Science Center","USGS-382641107554401","NB04801002DAD1","Well","NULL",38.44470916,-107.929509,"Interpolated from MAP.","NAD83","6010","feet","Interpolated from topographic map.","US",8,85,"1958","136","feet","180","feet","NWIS"
3726848,"USGS-CO","nwisco.01.98303546","Sample-Routine","Water","Groundwater","1983-06-23 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-383934108212201","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","4.0","ug/l","NWIS",152885,"USGS-CO","USGS Colorado Water Science Center","USGS-383934108212201","NB05101330ADA1","Spring","NULL",38.6594301,-108.3567491,"Interpolated from MAP.","NAD83","5980","feet","Interpolated from topographic map.","US",8,85,"NULL","NULL","NULL","NULL","NULL","NWIS"
3726903,"USGS-CO","nwisco.01.99101741","Sample-Routine","Water","Groundwater","1991-05-21 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-383333107554701","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",152774,"USGS-CO","USGS Colorado Water Science Center","USGS-383333107554701","NB05001036AAD-H361144","Well","NULL",38.5591525,-107.9303423,"Interpolated from MAP.","NAD83","5570","feet","Interpolated from topographic map.","US",8,85,"1978","25","feet","25","feet","NWIS"
3726960,"USGS-CO","nwisco.01.99102774","Sample-Routine","Water","Groundwater","1991-07-09 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-383958108022501","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",152891,"USGS-CO","USGS Colorado Water Science Center","USGS-383958108022501","NB05101124DDD-HOLDEN","Well","NULL",38.66609589,-108.0409017,"Interpolated from MAP.","NAD83","5225","feet","Interpolated from topographic map.","US",8,85,"1950","28","feet","28","feet","NWIS"
3727019,"USGS-CO","nwisco.01.99102775","Sample-Routine","Water","Groundwater","1991-07-09 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-383621108012001","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",152828,"USGS-CO","USGS Colorado Water Science Center","USGS-383621108012001","NB05001007DDD-WEBB","Well","NULL",38.60581876,-108.0228455,"Interpolated from MAP.","NAD83","5410","feet","Interpolated from topographic map.","US",8,85,"1970","60","feet","60","feet","NWIS"
3727072,"USGS-CO","nwisco.01.99101740","Sample-Routine","Water","Groundwater","1991-05-10 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382918107565401","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","8.0","ug/l","NWIS",152675,"USGS-CO","USGS Colorado Water Science Center","USGS-382918107565401","NB04901026AAA-COMBS","Well","NULL",38.4883199,-107.948954,"Interpolated from MAP.","NAD83","5810","feet","Interpolated from topographic map.","US",8,85,"1970","234","feet","234","feet","NWIS"
3727124,"USGS-CO","nwisco.01.99101739","Sample-Routine","Water","Groundwater","1991-05-10 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382933107571101","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",152690,"USGS-CO","USGS Colorado Water Science Center","USGS-382933107571101","NB04901023DCA-WOERNER","Well","NULL",38.49248655,-107.9536765,"Interpolated from MAP.","NAD83","5790","feet","Interpolated from topographic map.","US",8,85,"1970","30.5","feet","30.5","feet","NWIS"
3727178,"USGS-CO","nwisco.01.99101738","Sample-Routine","Water","Groundwater","1991-05-09 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-382652107495301","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",152579,"USGS-CO","USGS Colorado Water Science Center","USGS-382652107495301","NB04800902BCC-P023211","Well","NULL",38.4477645,-107.8320055,"Interpolated from MAP.","NAD83","5965","feet","Interpolated from topographic map.","US",8,85,"1979","19.5","feet","19.5","feet","NWIS"
3727232,"USGS-CO","nwisco.01.99102772","Sample-Routine","Water","Groundwater","1991-07-03 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-383847108024001","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",152861,"USGS-CO","USGS Colorado Water Science Center","USGS-383847108024001","NB05101136ABD-KRAMER","Well","NULL",38.6463739,-108.0450686,"Interpolated from MAP.","NAD83","5265","feet","Interpolated from topographic map.","US",8,85,"1963","693","feet","693","feet","NWIS"
3727286,"USGS-CO","nwisco.01.99102773","Quality Control Sample-Field Replicate","Water","Groundwater","1991-07-03 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-383847108024001","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",152861,"USGS-CO","USGS Colorado Water Science Center","USGS-383847108024001","NB05101136ABD-KRAMER","Well","NULL",38.6463739,-108.0450686,"Interpolated from MAP.","NAD83","5265","feet","Interpolated from topographic map.","US",8,85,"1963","693","feet","693","feet","NWIS"
3727340,"USGS-CO","nwisco.01.99102484","Sample-Routine","Water","Groundwater","1991-07-02 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-383832108021001","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved","NULL","NULL","NWIS",152854,"USGS-CO","USGS Colorado Water Science Center","USGS-383832108021001","NB05101031CCC-SCHMALZ","Well","NULL",38.64220726,-108.0367349,"Interpolated from MAP.","NAD83","5288","feet","Interpolated from topographic map.","US",8,85,"1967","56","feet","56","feet","NWIS"
3727710,"USGS-UT","nwisut.01.00100232","Sample-Routine","Water","Groundwater","2000-12-01 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381406108361601","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.0","ug/l","NWIS",152893,"USGS-UT","USGS Utah Water Science Center","USGS-381406108361601","NA04601614CDA-1","Well","NULL",38.2352405,-108.6050933,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5302.74","feet","Global Positioning System.","US",8,85,"1999","8","feet","8","feet","NWIS"
3727717,"USGS-UT","nwisut.01.00100226","Sample-Routine","Water","Groundwater","2000-11-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381436108364401","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","10.7","ug/l","NWIS",152961,"USGS-UT","USGS Utah Water Science Center","USGS-381436108364401","NA04601615AAD-2","Well","NULL",38.24332379,-108.6128714,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5290","feet","Level or other surveyed method.","US",8,85,"1986","NULL","NULL","23","feet","NWIS"
3727724,"USGS-UT","nwisut.01.00100203","Sample-Routine","Water","Groundwater","2000-11-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381429108364202","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","49.9","ug/l","NWIS",152945,"USGS-UT","USGS Utah Water Science Center","USGS-381429108364202","NA04601614BCC-9","Well","NULL",38.24137936,-108.6123158,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5286.3","feet","Level or other surveyed method.","US",8,85,"1998","11.67","feet","12","feet","NWIS"
3732054,"USGS-CO","nwisco.01.01402888","Sample-Routine","Water","Groundwater","2014-08-13 00:00:00","NULL","USGS - Colorado Water Science Center","USGS-383844107572801","L-2300081 verified RU btls are extra,paa","Stable, normal stage","Routine sample","4080","USGS parameter code 82398","Peristaltic pump","Peristaltic pump","Not Detected","As","Dissolved","NULL","NULL","NWIS",152859,"USGS-CO","USGS Colorado Water Science Center","USGS-383844107572801","NC05101035BD LGRB Poly 8","Well","NULL",38.64555556,-107.9577778,"Differentially corrected Global Positioning System.","NAD83","5302","feet","Interpolated from Digital Elevation Model","US",8,85,"NULL","24","feet","24","feet","NWIS"
3727732,"USGS-UT","nwisut.01.00100212","Sample-Routine","Water","Groundwater","2000-11-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381433108364401","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","6.3","ug/l","NWIS",152959,"USGS-UT","USGS Utah Water Science Center","USGS-381433108364401","NA04601615ADA-1","Well","NULL",38.24249047,-108.6128714,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5288.11","feet","Level or other surveyed method.","US",8,85,"1998","17.7","feet","18","feet","NWIS"
3727739,"USGS-UT","nwisut.01.00100227","Sample-Routine","Water","Groundwater","2000-11-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381445108363901","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.2","ug/l","NWIS",152976,"USGS-UT","USGS Utah Water Science Center","USGS-381445108363901","NA04601614BBB-1","Well","NULL",38.24582378,-108.6114824,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5275.29","feet","Level or other surveyed method.","US",8,85,"1998","9.5","feet","9.5","feet","NWIS"
3727746,"USGS-UT","nwisut.01.00100222","Sample-Routine","Water","Groundwater","2000-11-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381436108364701","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.3","ug/l","NWIS",152962,"USGS-UT","USGS Utah Water Science Center","USGS-381436108364701","NA04601615AAD-4","Well","NULL",38.243546,-108.6137047,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5289.39","feet","Global Positioning System.","US",8,85,"1999","15.5","feet","15.5","feet","NWIS"
3727753,"USGS-UT","nwisut.01.00100230","Sample-Routine","Water","Groundwater","2000-11-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381439108364601","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","3.0","ug/l","NWIS",152967,"USGS-UT","USGS Utah Water Science Center","USGS-381439108364601","NA04601615AAD-6","Well","NULL",38.24437934,-108.6134269,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5283.51","feet","Global Positioning System.","US",8,85,"1999","11.5","feet","11.5","feet","NWIS"
3727760,"USGS-UT","nwisut.01.00100216","Sample-Routine","Water","Groundwater","2000-11-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381427108364201","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","37.7","ug/l","NWIS",152941,"USGS-UT","USGS Utah Water Science Center","USGS-381427108364201","NA04601614BCC-11","Well","NULL",38.2408238,-108.6123158,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5287.28","feet","Global Positioning System.","US",8,85,"1998","12","feet","12","feet","NWIS"
3727767,"USGS-UT","nwisut.01.00100229","Sample-Routine","Water","Groundwater","2000-11-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381440108364401","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","0.5","ug/l","NWIS",152971,"USGS-UT","USGS Utah Water Science Center","USGS-381440108364401","NA04601614BBC-4","Well","NULL",38.2444349,-108.6128714,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5282.13","feet","Level or other surveyed method.","US",8,85,"1998","9","feet","9","feet","NWIS"
3727774,"USGS-UT","nwisut.01.00100208","Sample-Routine","Water","Groundwater","2000-11-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381442108364101","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","0.7","ug/l","NWIS",152975,"USGS-UT","USGS Utah Water Science Center","USGS-381442108364101","NA04601614BBC-5","Well","NULL",38.24518489,-108.612038,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5279.43","feet","Global Positioning System.","US",8,85,"1999","8.8","feet","8.8","feet","NWIS"
3727805,"USGS-UT","nwisut.01.00100228","Sample-Routine","Water","Groundwater","2000-11-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381447108364101","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","4.5","ug/l","NWIS",152978,"USGS-UT","USGS Utah Water Science Center","USGS-381447108364101","NA04601614BBB-2","Well","NULL",38.2463793,-108.612038,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5274.1","feet","Global Positioning System.","US",8,85,"1998","10.5","feet","10.5","feet","NWIS"
3727812,"USGS-UT","nwisut.01.00100225","Sample-Routine","Water","Groundwater","2000-11-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381410108362201","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","0.5","ug/l","NWIS",152895,"USGS-UT","USGS Utah Water Science Center","USGS-381410108362201","NA04601614CAC-1","Well","NULL",38.2361016,-108.60676,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5303.1","feet","Global Positioning System.","US",8,85,"1986","NULL","NULL","23","feet","NWIS"
3727819,"USGS-UT","nwisut.01.00100214","Sample-Routine","Water","Groundwater","2000-11-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381426108363801","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","24.5","ug/l","NWIS",152934,"USGS-UT","USGS Utah Water Science Center","USGS-381426108363801","NA04601614BCC-3","Well","NULL",38.240546,-108.6112047,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5288.42","feet","Global Positioning System.","US",8,85,"1998","12.6","feet","17","feet","NWIS"
3727826,"USGS-UT","nwisut.01.00100206","Sample-Routine","Water","Groundwater","2000-11-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381432108364701","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","1.7","ug/l","NWIS",152958,"USGS-UT","USGS Utah Water Science Center","USGS-381432108364701","NA04601615ADA-5","Well","NULL",38.24246269,-108.6137047,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5293.23","feet","Global Positioning System.","US",8,85,"1999","16","feet","16","feet","NWIS"
3727858,"USGS-UT","nwisut.01.00100218","Sample-Routine","Water","Groundwater","2000-11-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381426108363804","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","23.0","ug/l","NWIS",152937,"USGS-UT","USGS Utah Water Science Center","USGS-381426108363804","NA04601614BCC-12","Well","NULL",38.2405738,-108.6112047,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5288.43","feet","Global Positioning System.","US",8,85,"1999","12.33","feet","12.33","feet","NWIS"
3727865,"USGS-UT","nwisut.01.00100210","Sample-Routine","Water","Groundwater","2000-12-01 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381406108361601","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","0.9","ug/l","NWIS",152893,"USGS-UT","USGS Utah Water Science Center","USGS-381406108361601","NA04601614CDA-1","Well","NULL",38.2352405,-108.6050933,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5302.74","feet","Global Positioning System.","US",8,85,"1999","8","feet","8","feet","NWIS"
3727878,"USGS-UT","nwisut.01.00100223","Sample-Routine","Water","Groundwater","2000-11-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381424108363201","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","10.3","ug/l","NWIS",152923,"USGS-UT","USGS Utah Water Science Center","USGS-381424108363201","NA04601614BCD-1","Well","NULL",38.24004604,-108.6095379,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5289.81","feet","Global Positioning System.","US",8,85,"1999","7.33","feet","7.33","feet","NWIS"
3727885,"USGS-UT","nwisut.01.00100224","Sample-Routine","Water","Groundwater","2000-11-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381424108363207","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","7.3","ug/l","NWIS",152929,"USGS-UT","USGS Utah Water Science Center","USGS-381424108363207","NA04601614BCD-7","Well","NULL",38.24001826,-108.6095379,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5290.08","feet","Global Positioning System.","US",8,85,"1999","6.75","feet","6.75","feet","NWIS"
3727892,"USGS-UT","nwisut.01.00100207","Sample-Routine","Water","Groundwater","2000-11-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381415108362801","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","0.7","ug/l","NWIS",152904,"USGS-UT","USGS Utah Water Science Center","USGS-381415108362801","NA04601614CBD-1","Well","NULL",38.23751828,-108.6084268,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5297.04","feet","Global Positioning System.","US",8,85,"1999","8.5","feet","8.5","feet","NWIS"
3727900,"USGS-UT","nwisut.01.00100204","Sample-Routine","Water","Groundwater","2000-11-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381422108363501","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","27.8","ug/l","NWIS",152916,"USGS-UT","USGS Utah Water Science Center","USGS-381422108363501","NA04601614CBA-1","Well","NULL",38.2394349,-108.6103713,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5291.23","feet","Level or other surveyed method.","US",8,85,"1998","14","feet","14","feet","NWIS"
3727908,"USGS-UT","nwisut.01.00100217","Sample-Routine","Water","Groundwater","2000-11-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381429108364402","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","49.4","ug/l","NWIS",152948,"USGS-UT","USGS Utah Water Science Center","USGS-381429108364402","NA04601615ADD-2","Well","NULL",38.24140714,-108.6128714,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5287.96","feet","Global Positioning System.","US",8,85,"1999","14.5","feet","14.5","feet","NWIS"
3727915,"USGS-UT","nwisut.01.00100221","Sample-Routine","Water","Groundwater","2000-11-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381438108364401","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","0.5","ug/l","NWIS",152965,"USGS-UT","USGS Utah Water Science Center","USGS-381438108364401","NA04601615AAD-5","Well","NULL",38.2439071,-108.6128714,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5283.07","feet","Global Positioning System.","US",8,85,"1999","10","feet","10","feet","NWIS"
3727922,"USGS-UT","nwisut.01.00100209","Sample-Routine","Water","Groundwater","2000-12-01 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381448108364201","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","3.3","ug/l","NWIS",152980,"USGS-UT","USGS Utah Water Science Center","USGS-381448108364201","NA04601614BBB-3","Well","NULL",38.24668488,-108.6123158,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5273.16","feet","Global Positioning System.","US",8,85,"1999","8.25","feet","8.25","feet","NWIS"
3727930,"USGS-UT","nwisut.01.00100205","Sample-Routine","Water","Groundwater","2000-11-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381437108364501","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","3.3","ug/l","NWIS",152964,"USGS-UT","USGS Utah Water Science Center","USGS-381437108364501","NA04601615AAD-3","Well","NULL",38.2437682,-108.6131492,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5285.11","feet","Global Positioning System.","US",8,85,"1999","9.5","feet","9.5","feet","NWIS"
3727938,"USGS-UT","nwisut.01.00100233","Quality Control Sample-Field Replicate","Water","Groundwater","2000-11-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381432108364701","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","2.5","ug/l","NWIS",152958,"USGS-UT","USGS Utah Water Science Center","USGS-381432108364701","NA04601615ADA-5","Well","NULL",38.24246269,-108.6137047,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5293.23","feet","Global Positioning System.","US",8,85,"1999","16","feet","16","feet","NWIS"
3727946,"USGS-UT","nwisut.01.00100219","Sample-Routine","Water","Groundwater","2000-11-28 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381418108363207","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","2.1","ug/l","NWIS",152914,"USGS-UT","USGS Utah Water Science Center","USGS-381418108363207","NA04601614CBA-14","Well","NULL",38.23854605,-108.6095379,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5296.58","feet","Global Positioning System.","US",8,85,"1999","11.33","feet","11.33","feet","NWIS"
3727952,"USGS-UT","nwisut.01.00100215","Sample-Routine","Water","Groundwater","2000-11-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381425108363901","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","24.1","ug/l","NWIS",152931,"USGS-UT","USGS Utah Water Science Center","USGS-381425108363901","NA04601614BCC-6","Well","NULL",38.24026826,-108.6114824,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5288.88","feet","Global Positioning System.","US",8,85,"1998","12.3","feet","12.5","feet","NWIS"
3727959,"USGS-UT","nwisut.01.00100213","Sample-Routine","Water","Groundwater","2000-11-29 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-381429108364201","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved","50.5","ug/l","NWIS",152944,"USGS-UT","USGS Utah Water Science Center","USGS-381429108364201","NA04601614BCC-2","Well","NULL",38.24137936,-108.6123158,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5286.57","feet","Global Positioning System.","US",8,85,"1998","11.6","feet","11.6","feet","NWIS"
