"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier.2","OrganizationFormalName","MonitoringLocationIdentifier.2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName.2"
246878,"AZDEQ_GW","AZDEQ_GW-GW-56201.CHEM","Sample-Routine","Water","Groundwater","2004-05-25 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-52959","EXCEEDED HOLDING TIME FOR CHLORIDE, FLUORIDE, PH, SULFATE, TDS, TSS, TURBIDITY, TKN, & PHOSPHORUS.  SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",115007,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-52959","63587","Well","Station Description: REMOTE Station Name: BAKER WELL",34.4157728,-113.7412831,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
246897,"AZDEQ_GW","AZDEQ_GW-GW-55922.CHEM","Sample-Routine","Water","Groundwater","2004-01-21 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-53064","EXCEEDED HOLDING TIME FOR NITRITE, PH & TURBIDITY. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",115021,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-53064","63693","Well","Station Description:  Station Name: DUNTON RANCH WELL",35.1940864,-113.3934833,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
246920,"AZDEQ_GW","AZDEQ_GW-GW-56074.CHEM","Sample-Routine","Water","Groundwater","2004-05-25 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-52958","EXCEEDED HOLDING TIME FOR CHLORIDE, FLUORIDE, PH, SULFATE, TDS, TSS, TURBIDITY, TKN, & PHOSPHORUS.  SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",115006,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-52958","63586","Well","Station Description: REMOTE Station Name: RUPLEY WELL",34.4621231,-113.6865717,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
247119,"AZDEQ_GW","AZDEQ_GW-GW-56626.CHEM","Sample-Routine","Water","Groundwater","2004-05-25 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-52960","EXCEEDED HOLDING TIME FOR CHLORIDE, FLUORIDE, PH, SULFATE, TDS, TSS, TURBIDITY, TKN, & PHOSPHORUS.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",300,"µg/L","STORET",115008,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-52960","63588","Well","Station Description: WELLHOUSE AT CAMPGROUND Station Name: ELLER CAMPGROUND WELL",34.5102169,-113.5900672,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
247293,"AZDEQ_GW","AZDEQ_GW-GW-56109.CHEM","Sample-Routine","Water","Groundwater","2004-05-25 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-52957","EXCEEDED HOLDING TIME FOR PH & TURBIDITY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",115005,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-52957","63585","Well","Station Description: REMOTE Station Name: EAGLE POINT WELL",34.4079928,-113.6468667,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
247498,"AZDEQ_GW","AZDEQ_GW-GW-56082.CHEM","Sample-Routine","Water","Groundwater","2004-05-25 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-52957","EXCEEDED HOLDING TIME FOR CHLORIDE, FLUORIDE, PH, SULFATE, TDS, TSS, TURBIDITY, TKN & PHOSPHORUS. SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",115005,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-52957","63585","Well","Station Description: REMOTE Station Name: EAGLE POINT WELL",34.4079928,-113.6468667,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
247531,"AZDEQ_GW","AZDEQ_GW-GW-54259.CHEM","Sample-Routine","Water","Groundwater","2004-01-21 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-13188","EXCEEDED HOLDING TIME FOR NITRITE, PH & TURBIDITY. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113354,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-13188","20928","Well","Station Description: OFF HWY 93 AT MILEPOST 114.5 Station Name: CRAMPTON WELL",34.8374142,-113.6356164,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
247876,"AZDEQ_GW","AZDEQ_GW-GW-55836.CHEM","Sample-Routine","Water","Groundwater","2004-04-13 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-53061","EXCEEDED HOLDING TIME FOR PH. SAMPLE FILTERED IN LAB. DISSOLVED SILVER: SPIKE RECOVERY WAS 68%.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",115020,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-53061","63213","Well","Station Description: REMOTE Station Name: BLM-PHOENIX DISTRICT",34.4942192,-113.3638131,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
248263,"AZDEQ_GW","AZDEQ_GW-GW-55848.CHEM","Sample-Routine","Water","Groundwater","2004-01-22 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-13715","EXCEEDED HOLDING TIME FOR NITRITE & PH. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113378,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-13715","21665","Well","Station Description: NW OF TANK Station Name: IR WELL FEEDING TANK",35.1593722,-113.3341239,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
248575,"AZDEQ_GW","AZDEQ_GW-GW-55923.CHEM","Sample-Routine","Water","Groundwater","2004-01-21 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-53064","EXCEEDED HOLDING TIME FOR PH & TURBIDITY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",115021,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-53064","63693","Well","Station Description:  Station Name: DUNTON RANCH WELL",35.1940864,-113.3934833,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
248834,"AZDEQ_GW","AZDEQ_GW-GW-55951.CHEM","Sample-Routine","Water","Groundwater","2004-01-22 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-13714","EXCEEDED HOLDING TIME FOR NITRITE & PH. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113377,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-13714","21664","Well","Station Description:  Station Name: CARL F. (WINDMILL) WELL",35.1784006,-113.3552181,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
249491,"AZDEQ_GW","AZDEQ_GW-GW-54425.CHEM","Sample-Routine","Water","Groundwater","2004-01-21 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-13951","EXCEEDED HOLDING TIME FOR NITRITE, PH, AND TURBIDITY. SAMPLE FILTERED IN FIELD.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",16,"µg/L","STORET",113390,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-13951","21984","Well","Station Description:  Station Name: HQ WELL",35.3561225,-113.6855406,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
262384,"AZDEQ_GW","AZDEQ_GW-GW-78196.CHEM","Sample-Routine","Water","Groundwater","2007-12-07 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-55801","PH SAMPLE WAS RECEIVED & ANALYZED PAST HOLDING TIME. TDS/SC RATIO IS OUTSIDE OF QC RANGE FOR NATURAL WATERS. SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",115133,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-55801","69281","Well","Station Description:  Station Name: RED KNOB WINDMILL",34.6205917,-113.420535,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
262533,"AZDEQ_GW","AZDEQ_GW-GW-78197.CHEM","Sample-Routine","Water","Groundwater","2007-12-07 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-55801","PH SAMPLE WAS RECEIVED & ANALYZED PAST HOLDING TIME. TDS/SC RATIO IS OUTSIDE OF QC RANGE FOR NATURAL WATERS. SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",115133,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-55801","69281","Well","Station Description:  Station Name: RED KNOB WINDMILL",34.6205917,-113.420535,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
262605,"AZDEQ_GW","AZDEQ_GW-GW-78038.CHEM","Sample-Routine","Water","Groundwater","2007-11-15 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-55802","PH SAMPLE WAS RECEIVED & ANALYZED PAST HOLDING TIME. TURBIDITY SAMPLE ANALYSIS PERFORMED PAST HOLDING TIME. SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",7.7,"µg/L","STORET",115134,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-55802","69282","Well","Station Description:  Station Name: SNAKE SPRING",34.5272222,-113.4597222,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
263341,"AZDEQ_GW","AZDEQ_GW-GW-78046.CHEM","Sample-Routine","Water","Groundwater","2007-11-15 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-55799","PH SAMPLE WAS RECEIVED & ANALYZED PAST HOLDING TIME. TURBIDITY SAMPLE ANALYSIS PERFORMED PAST HOLDING TIME. SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",115131,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-55799","69279","Well","Station Description:  Station Name: SMITH, ROBERT B.",34.5130914,-113.5830433,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
263528,"AZDEQ_GW","AZDEQ_GW-GW-78189.CHEM","Sample-Routine","Water","Groundwater","2007-11-15 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-55800","PH SAMPLE WAS RECEIVED & ANALYZED PAST HOLDING TIME. TURBIDITY SAMPLE ANALYSIS PERFORMED PAST HOLDING TIME. SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",27,"µg/L","STORET",115132,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-55800","69280","Well","Station Description:  Station Name: DIETERICH WELL",34.5086831,-113.6306039,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
263819,"AZDEQ_GW","AZDEQ_GW-GW-78039.CHEM","Sample-Routine","Water","Groundwater","2007-11-15 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-55802","PH SAMPLE WAS RECEIVED & ANALYZED PAST HOLDING TIME. TURBIDITY SAMPLE ANALYSIS PERFORMED PAST HOLDING TIME. SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",7.7,"µg/L","STORET",115134,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-55802","69282","Well","Station Description:  Station Name: SNAKE SPRING",34.5272222,-113.4597222,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
264316,"AZDEQ_GW","AZDEQ_GW-GW-78188.CHEM","Sample-Routine","Water","Groundwater","2007-11-15 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-55800","PH SAMPLE WAS RECEIVED & ANALYZED PAST HOLDING TIME. TURBIDITY SAMPLE ANALYSIS PERFORMED PAST HOLDING TIME. SAMPLE FILTERED IN LAB.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",27,"µg/L","STORET",115132,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-55800","69280","Well","Station Description:  Station Name: DIETERICH WELL",34.5086831,-113.6306039,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
265159,"AZDEQ_GW","AZDEQ_GW-GW-79028.CHEM","Sample-Routine","Water","Groundwater","2008-01-17 00:00:00","9673","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-13171","EXCEEDED HOLDING TIME FOR TEMPERATURE.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113352,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-13171","20905","Well","Station Description: AT OLD HOMESTEAD. Station Name: WILLIAMS-FORMER WINDMILL",34.8787533,-113.4421325,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187124,"AZDEQ_GW","AZDEQ_GW-GW-33059.CHEM","Sample-Routine","Water","Groundwater","1997-03-27 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-46801","EXCEEDED RECOMMENDED HOLDING TIME FOR PH. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",10,"µg/L","STORET",114361,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-46801","56404","Well","Station Description:  Station Name: BAKER (POTTER)",36.9027111,-113.9399972,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187171,"AZDEQ_GW","AZDEQ_GW-GW-33044.CHEM","Sample-Routine","Water","Groundwater","1997-03-05 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-43130","EXCEEDED RECOMMENDED HOLDING TIME FOR PH, NITRITE & TURBIDITY. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114106,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-43130","48793","Well","Station Description:  Station Name: HAMILTON RANCH",36.8970978,-113.9243514,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187257,"AZDEQ_GW","AZDEQ_GW-GW-33055.CHEM","Sample-Routine","Water","Groundwater","1997-03-27 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-46805","EXCEEDED RECOMMENDED HOLDING TIME FOR PH. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114365,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-46805","56408","Well","Station Description:  Station Name: REDD, WILLIAM S",36.8231333,-114.023525,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187329,"AZDEQ_GW","AZDEQ_GW-GW-33166.CHEM","Sample-Routine","Water","Groundwater","1997-04-22 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-43117","EXCEEDED RECOMMENDED HOLDING TIME FOR PH, TURBIDITY & NITRITE. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114103,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-43117","48779","Well","Station Description:  Station Name: DAVIS",36.8143833,-114.0131972,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187339,"AZDEQ_GW","AZDEQ_GW-GW-33062.CHEM","Sample-Routine","Water","Groundwater","1997-03-26 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-46798","EXCEEDED RECOMMENDED HOLDING TIME FOR PH, NITRITE, & TURBIDITY. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114358,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-46798","56401","Well","Station Description:  Station Name: ADOT",36.9555694,-113.7905111,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187379,"AZDEQ_GW","AZDEQ_GW-GW-33147.CHEM","Sample-Routine","Water","Groundwater","1997-04-22 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-43121","EXCEEDED RECOMMENDED HOLDING TIME FOR PH, TURBIDITY & NITRITE. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",13,"µg/L","STORET",114104,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-43121","48783","Well","Station Description:  Station Name: FREHNER",36.7882944,-113.9831389,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187518,"AZDEQ_GW","AZDEQ_GW-GW-33050.CHEM","Sample-Routine","Water","Groundwater","1997-03-04 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-43141","DATES ANALYZED MAR 7-19, 1997--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114108,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-43141","48806","Well","Station Description:  Station Name: HIDDEN VALLEY RANCH (LEE)",36.868225,-113.9415528,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187562,"AZDEQ_GW","AZDEQ_GW-GW-33063.CHEM","Sample-Routine","Water","Groundwater","1997-03-26 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-14473","EXCEEDED RECOMMENDED HOLDING TIME FOR PH, NITRITE & TURBIDITY. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",113409,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-14473","22696","Well","Station Description:  Station Name: ADOT",36.9081722,-113.9299694,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187575,"AZDEQ_GW","AZDEQ_GW-GW-33145.CHEM","Sample-Routine","Water","Groundwater","1997-04-22 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-43126","EXCEEDED RECOMMENDED HOLDING TIME FOR PH, TURBIDITY & NITRITE. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114105,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-43126","48789","Well","Station Description:  Station Name: PULSIPHER",36.7674778,-114.0237028,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187672,"AZDEQ_GW","AZDEQ_GW-GW-33157.CHEM","Sample-Routine","Water","Groundwater","1997-04-22 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-46813","EXCEEDED RECOMMENDED HOLDING TIME FOR PH, TURBIDITY & NITRITE. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114370,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-46813","56416","Well","Station Description:  Station Name: OLSEN",36.9121333,-113.9332778,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187709,"AZDEQ_GW","AZDEQ_GW-GW-33058.CHEM","Sample-Routine","Water","Groundwater","1997-03-27 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-46802","DUPLICATE OF VR-28. EXCEEDED RECOMMENDED HOLDING TIME FOR PH. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114362,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-46802","56405","Well","Station Description:  Station Name: JACOBSON",36.8160861,-113.9970556,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187742,"AZDEQ_GW","AZDEQ_GW-GW-33045.CHEM","Sample-Routine","Water","Groundwater","1997-03-04 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-46787","EXCEEDED RECOMMENDED HOLDING TIME FOR PH, NITRITE & TURBIDITY. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114349,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-46787","56390","Well","Station Description:  Station Name: WALTON",36.9112889,-113.933825,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187758,"AZDEQ_GW","AZDEQ_GW-GW-33043.CHEM","Sample-Routine","Water","Groundwater","1997-03-04 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-45624","EXCEEDED RECOMMENDED HOLDING TIME FOR PH,NITRITE & TURBIDITY. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","NULL","As","Dissolved",10,"µg/L","STORET",114139,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-45624","22590","Well","Station Description:  Station Name: BEAVER DAM FILLING STATIO",36.9005472,-113.9350639,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
187882,"AZDEQ_GW","AZDEQ_GW-GW-33155.CHEM","Sample-Routine","Water","Groundwater","1997-04-22 00:00:00","9673.0","ARIZONA DEPT OF ENVIRONMENTAL QUALITY","AZDEQ_GW-46812","EXCEEDED RECOMMENDED HOLDING TIME FOR PH, TURBIDITY & NITRITE. FIELD FILTERED-METALS ONLY.--- SAMPLE TAKEN: Migrated","NULL","NULL","Unknown","AZDEQ_GW","Unknown","Miscellaneous (Other)","Not Detected","As","Dissolved",0,"µg/L","STORET",114369,"AZDEQ_GW","AZDEQ_GW","AZDEQ_GW-46812","56415","Well","Station Description:  Station Name: HARDY",36.9114417,-113.932175,"Unknown","UNKWN","NULL","NULL","NULL","US",4,15,"NULL","NULL","NULL","NULL","NULL","STORET"
