"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier-2","OrganizationFormalName","MonitoringLocationIdentifier-2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName-2"
"3492438","USGS-NM","nwisnm.01.98001859","Sample-Routine","Water","Groundwater","1980-07-16 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362217108335701",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.7","ug/l","NWIS","269696","USGS-NM","USGS New Mexico Water Science Center","USGS-362217108335701","NR049.0367X0886 BURNHAM4 AVMB WELL NR BURNHAM,NM","Well",NULL,"36.37139429","-108.5664722","Interpolated from MAP.","NAD83","5330","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3492563","USGS-NM","nwisnm.01.98001908","Sample-Routine","Water","Groundwater","1980-08-12 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360754107505201",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.63","ug/l","NWIS","269524","USGS-NM","USGS New Mexico Water Science Center","USGS-360754107505201","22N.10W.24.2111","Well",NULL,"36.1316809","-107.8483938","Interpolated from MAP.","NAD83","6343","feet","Interpolated from Digital Elevation Model","US","35","45","1977","131","feet","335.1","feet","NWIS"
"3492814","USGS-NM","nwisnm.01.98001936","Sample-Routine","Water","Groundwater","1980-08-21 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360757107522701",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.7","ug/l","NWIS","269525","USGS-NM","USGS New Mexico Water Science Center","USGS-360757107522701","22N.10W.23.1111","Well",NULL,"36.1325141","-107.8747836","Interpolated from MAP.","NAD83","6347","feet","Level or other surveyed method.","US","35","45","1977","186.31","feet","292","feet","NWIS"
"3492870","USGS-NM","nwisnm.01.98001851","Sample-Routine","Water","Groundwater","1980-07-16 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362208108341201",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.8","ug/l","NWIS","269688","USGS-NM","USGS New Mexico Water Science Center","USGS-362208108341201","NR049.0391X0871 BURNHAM3 AVMB WELL NR BURNHAM,NM","Well",NULL,"36.3688943","-108.570639","Interpolated from MAP.","NAD83","5325","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3492926","USGS-NM","nwisnm.01.98001940","Sample-Routine","Water","Groundwater","1980-07-16 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362213108340501",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","5.6","ug/l","NWIS","269693","USGS-NM","USGS New Mexico Water Science Center","USGS-362213108340501","NR049.0380X0891 BURNHAM RECORDER WELL NR BNHM,NM","Well",NULL,"36.37028318","-108.5686945","Interpolated from MAP.","NAD83","5320","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"9","feet",NULL,NULL,"NWIS"
"3493301","USGS-NM","nwisnm.01.98001919","Sample-Routine","Water","Groundwater","1980-04-03 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360822107561601",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","1.0","ug/l","NWIS","269527","USGS-NM","USGS New Mexico Water Science Center","USGS-360822107561601","22N.10W.17.422","Well",NULL,"36.1394581","-107.9383968","Interpolated from MAP.","NAD83","6240","feet","Interpolated from topographic map.","US","35","45","1977","285","feet","300.5","feet","NWIS"
"3493354","USGS-NM","nwisnm.01.98001909","Sample-Routine","Water","Groundwater","1980-04-03 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360823107544001",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.05","ug/l","NWIS","269528","USGS-NM","USGS New Mexico Water Science Center","USGS-360823107544001","22N.10W.17.4222","Well",NULL,"36.139736","-107.9117292","Interpolated from MAP.","NAD83","6331","feet","Level or other surveyed method.","US","35","45","1977","190","feet","250","feet","NWIS"
"3493480","USGS-NM","nwisnm.01.98001937","Sample-Routine","Water","Groundwater","1980-03-04 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-361457108090901",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.45","ug/l","NWIS","269619","USGS-NM","USGS New Mexico Water Science Center","USGS-361457108090901","23N.12W.08.2111","Well",NULL,"36.24944444","-108.1383333","Calculated from land net","NAD83","5950","feet","Interpolated from Digital Elevation Model","US","35","45","1975","394","feet","394","feet","NWIS"
"3493724","USGS-NM","nwisnm.01.98001923","Sample-Routine","Water","Groundwater","1980-03-05 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-364744108225001",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.4","ug/l","NWIS","270216","USGS-NM","USGS New Mexico Water Science Center","USGS-364744108225001","30N.15W.23.4411 SJ-23-4","Well",NULL,"36.79565","-108.3819611","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5300","feet","Interpolated from Digital Elevation Model","US","35","45","1977","729.5","feet","740","feet","NWIS"
"3493892","USGS-NM","nwisnm.01.98001922","Sample-Routine","Water","Groundwater","1980-02-07 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-361435108093001",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.07","ug/l","NWIS","269611","USGS-NM","USGS New Mexico Water Science Center","USGS-361435108093001","23N.12W.07.2333","Well",NULL,"36.2430654","-108.1589598","Interpolated from MAP.","NAD83","5905","feet","Interpolated from topographic map.","US","35","45","1975","350","feet","350","feet","NWIS"
"3494074","USGS-NM","nwisnm.01.98001910","Sample-Routine","Water","Groundwater","1980-04-03 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360849107561801",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.14","ug/l","NWIS","269536","USGS-NM","USGS New Mexico Water Science Center","USGS-360849107561801","22N.10W.18.2111","Well",NULL,"36.14695794","-107.9389524","Interpolated from MAP.","NAD83","6290","feet","Interpolated from topographic map.","US","35","45","1977","205","feet","225","feet","NWIS"
"3494129","USGS-NM","nwisnm.01.98001918","Sample-Routine","Water","Groundwater","1980-08-12 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360731107494701",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.18","ug/l","NWIS","269520","USGS-NM","USGS New Mexico Water Science Center","USGS-360731107494701","22N.09W.19.144","Well",NULL,"36.12529225","-107.8303376","Interpolated from MAP.","NAD83","6422","feet","Interpolated from Digital Elevation Model","US","35","45","1977","483","feet","500","feet","NWIS"
"3494197","USGS-NM","nwisnm.01.98101761","Sample-Routine","Water","Groundwater","1981-03-11 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360726108102801",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.68","ug/l","NWIS","269518","USGS-NM","USGS New Mexico Water Science Center","USGS-360726108102801","22N.13W.24.4133 2S WELL AT CHACO R AT LA VIDA,NM","Well",NULL,"36.12390115","-108.1750703","Interpolated from MAP.","NAD83","5872","feet","Interpolated from topographic map.","US","35","45",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3494262","USGS-NM","nwisnm.01.98101808","Sample-Routine","Water","Groundwater","1981-03-11 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-361318108150301",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","10.4","ug/l","NWIS","269598","USGS-NM","USGS New Mexico Water Science Center","USGS-361318108150301","23N.13W.17.3432","Well",NULL,"36.22167628","-108.2514623","Interpolated from MAP.","NAD83","5770","feet","Interpolated from topographic map.","US","35","45",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3494334","USGS-NM","nwisnm.01.98101772","Sample-Routine","Water","Groundwater","1981-03-13 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362145108310901",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","15.2","ug/l","NWIS","269683","USGS-NM","USGS New Mexico Water Science Center","USGS-362145108310901","NR049.0115X0950 BRIMHALL WASH WELL NR BURNHAM,NM","Well",NULL,"36.3625057","-108.5198042","Interpolated from MAP.","NAD83","5395","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"8","feet",NULL,NULL,"NWIS"
"3494411","USGS-NM","nwisnm.01.98101760","Sample-Routine","Water","Groundwater","1981-03-09 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360721108103201",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.67","ug/l","NWIS","269515","USGS-NM","USGS New Mexico Water Science Center","USGS-360721108103201","22N.13W.24.342 LA VIDA1 MENF WELL NR LA VIDA,NM","Well",NULL,"36.12251228","-108.1761814","Interpolated from MAP.","NAD83","5870","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3494481","USGS-NM","nwisnm.01.98101774","Sample-Routine","Water","Groundwater","1981-03-12 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362212108340701",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.82","ug/l","NWIS","269692","USGS-NM","USGS New Mexico Water Science Center","USGS-362212108340701","NR049.0385X0894 BURNHAM SHALLOW WELL NR BNHM.,NM","Well",NULL,"36.3700054","-108.56925","Interpolated from MAP.","NAD83","5321","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"7","feet",NULL,NULL,"NWIS"
"3494617","USGS-NM","nwisnm.01.98101780","Sample-Routine","Water","Groundwater","1981-03-13 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-363503108342101",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","4.3","ug/l","NWIS","269820","USGS-NM","USGS New Mexico Water Science Center","USGS-363503108342101","NR032.0407X1145 CHACO R WELL AB HOG NR FRUITLAND","Well",NULL,"36.584169","-108.5731394","Interpolated from MAP.","NAD83","5140","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"7","feet",NULL,NULL,"NWIS"
"3494689","USGS-NM","nwisnm.01.98101773","Sample-Routine","Water","Groundwater","1981-03-12 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362208108341201",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.9","ug/l","NWIS","269688","USGS-NM","USGS New Mexico Water Science Center","USGS-362208108341201","NR049.0391X0871 BURNHAM3 AVMB WELL NR BURNHAM,NM","Well",NULL,"36.3688943","-108.570639","Interpolated from MAP.","NAD83","5325","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3494754","USGS-NM","nwisnm.01.98101770","Sample-Routine","Water","Groundwater","1981-03-12 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-361503108243801",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","228.0","ug/l","NWIS","269621","USGS-NM","USGS New Mexico Water Science Center","USGS-361503108243801","NR048.0898X1715 HUNTER WASH WELL NR BURNHAM,NM","Well",NULL,"36.2508413","-108.4111896","Interpolated from MAP.","NAD83","5554","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"8","feet",NULL,NULL,"NWIS"
"3494826","USGS-NM","nwisnm.01.98101765","Sample-Routine","Water","Groundwater","1981-03-11 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-361142108220401",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.0","ug/l","NWIS","269582","USGS-NM","USGS New Mexico Water Science Center","USGS-361142108220401","NR066.0668X0380 CHACO R.WELL BL DENAZIN NR BISTI","Well",NULL,"36.1950094","-108.3684101","Interpolated from MAP.","NAD83","5655","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"8","feet",NULL,NULL,"NWIS"
"3494901","USGS-NM","nwisnm.01.98101776","Sample-Routine","Water","Groundwater","1981-03-12 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362217108335701",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","1.8","ug/l","NWIS","269696","USGS-NM","USGS New Mexico Water Science Center","USGS-362217108335701","NR049.0367X0886 BURNHAM4 AVMB WELL NR BURNHAM,NM","Well",NULL,"36.37139429","-108.5664722","Interpolated from MAP.","NAD83","5330","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3494971","USGS-NM","nwisnm.01.98101782","Sample-Routine","Water","Groundwater","1981-03-13 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-364325108353001",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.18","ug/l","NWIS","270052","USGS-NM","USGS New Mexico Water Science Center","USGS-364325108353001","NR032.0505X0180 CHACO R WELL NR WATERFLOW,NM","Well",NULL,"36.72361155","-108.592307","Interpolated from MAP.","NAD83","4984","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"9","feet",NULL,NULL,"NWIS"
"3495035","USGS-NM","nwisnm.01.98101779","Sample-Routine","Water","Groundwater","1981-03-13 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-363113108333501",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","8.6","ug/l","NWIS","269784","USGS-NM","USGS New Mexico Water Science Center","USGS-363113108333501","NR032.0336X1582 COTTONWOOD ARR WELL NR BURNHAM","Well",NULL,"36.52028099","-108.560361","Interpolated from MAP.","NAD83","5202","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"11","feet",NULL,NULL,"NWIS"
"3495111","USGS-NM","nwisnm.01.98101763","Sample-Routine","Water","Groundwater","1981-03-09 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360733108103201",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.61","ug/l","NWIS","269521","USGS-NM","USGS New Mexico Water Science Center","USGS-360733108103201","22N.13W.24.3222A CHACO R WELL NR LAKE VALLEY NM","Well",NULL,"36.12584555","-108.1761814","Interpolated from MAP.","NAD83","5875","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"8","feet",NULL,NULL,"NWIS"
"3495181","USGS-NM","nwisnm.01.98101775","Sample-Routine","Water","Groundwater","1981-03-12 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362213108340501",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.3","ug/l","NWIS","269693","USGS-NM","USGS New Mexico Water Science Center","USGS-362213108340501","NR049.0380X0891 BURNHAM RECORDER WELL NR BNHM,NM","Well",NULL,"36.37028318","-108.5686945","Interpolated from MAP.","NAD83","5320","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"9","feet",NULL,NULL,"NWIS"
"3495246","USGS-NM","nwisnm.01.98101771","Sample-Routine","Water","Groundwater","1981-03-13 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-361554108333201",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","1.7","ug/l","NWIS","269639","USGS-NM","USGS New Mexico Water Science Center","USGS-361554108333201","NR049.0335X1618 CHACO R WELL AB HUNTER NRBURNHAM","Well",NULL,"36.26500705","-108.5595274","Interpolated from MAP.","NAD83","5411","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"12","feet",NULL,NULL,"NWIS"
"3495323","USGS-NM","nwisnm.01.98101762","Sample-Routine","Water","Groundwater","1981-03-09 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360729108102901",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.79","ug/l","NWIS","269519","USGS-NM","USGS New Mexico Water Science Center","USGS-360729108102901","22N.13W.24.4131 1R WELL IN CHACO R AT LA VIDA,NM","Well",NULL,"36.12473446","-108.175348","Interpolated from MAP.","NAD83","5870","feet","Interpolated from topographic map.","US","35","45",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3495373","USGS-NM","nwisnm.01.98201501","Sample-Routine","Water","Groundwater","1982-04-14 00:00:00",NULL,"USGS-National Water Quality Lab, Denver, CO","USGS-360725108102701",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.6","ug/l","NWIS","269517","USGS-NM","USGS New Mexico Water Science Center","USGS-360725108102701","22N.13W.24.4134 3D WELL AT CHACO R AT LA VIDA,NM","Well",NULL,"36.12306785","-108.1731258","Interpolated from MAP.","NAD83","5873","feet","Interpolated from topographic map.","US","35","45",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3495417","USGS-NM","nwisnm.01.98201507","Sample-Routine","Water","Groundwater","1982-04-15 00:00:00",NULL,"USGS-National Water Quality Lab, Denver, CO","USGS-362145108310901",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","18.0","ug/l","NWIS","269683","USGS-NM","USGS New Mexico Water Science Center","USGS-362145108310901","NR049.0115X0950 BRIMHALL WASH WELL NR BURNHAM,NM","Well",NULL,"36.3625057","-108.5198042","Interpolated from MAP.","NAD83","5395","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"8","feet",NULL,NULL,"NWIS"
"3495467","USGS-NM","nwisnm.01.98201541","Sample-Routine","Water","Groundwater","1982-04-14 00:00:00",NULL,"USGS-National Water Quality Lab, Denver, CO","USGS-361318108150301",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","13.0","ug/l","NWIS","269598","USGS-NM","USGS New Mexico Water Science Center","USGS-361318108150301","23N.13W.17.3432","Well",NULL,"36.22167628","-108.2514623","Interpolated from MAP.","NAD83","5770","feet","Interpolated from topographic map.","US","35","45",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3495514","USGS-NM","nwisnm.01.98201508","Sample-Routine","Water","Groundwater","1982-04-15 00:00:00",NULL,"USGS-National Water Quality Lab, Denver, CO","USGS-362213108340501",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","1.1","ug/l","NWIS","269693","USGS-NM","USGS New Mexico Water Science Center","USGS-362213108340501","NR049.0380X0891 BURNHAM RECORDER WELL NR BNHM,NM","Well",NULL,"36.37028318","-108.5686945","Interpolated from MAP.","NAD83","5320","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"9","feet",NULL,NULL,"NWIS"
"3495566","USGS-NM","nwisnm.01.98201520","Sample-Routine","Water","Groundwater","1982-04-13 00:00:00",NULL,"USGS-National Water Quality Lab, Denver, CO","USGS-364325108353001",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.29","ug/l","NWIS","270052","USGS-NM","USGS New Mexico Water Science Center","USGS-364325108353001","NR032.0505X0180 CHACO R WELL NR WATERFLOW,NM","Well",NULL,"36.72361155","-108.592307","Interpolated from MAP.","NAD83","4984","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"9","feet",NULL,NULL,"NWIS"
"3495611","USGS-NM","nwisnm.01.98201485","Sample-Routine","Water","Groundwater","1982-04-12 00:00:00",NULL,"USGS-National Water Quality Lab, Denver, CO","USGS-360415108022201",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","2.6","ug/l","NWIS","269478","USGS-NM","USGS New Mexico Water Science Center","USGS-360415108022201","21N.11W.07.242 CHACO R WELL BL CHACO MON.,NM","Well",NULL,"36.07084784","-108.0400659","Interpolated from MAP.","NAD83","6009","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,NULL,NULL,NULL,NULL,"NWIS"
"3495660","USGS-NM","nwisnm.01.98201509","Sample-Routine","Water","Groundwater","1982-04-13 00:00:00",NULL,"USGS-National Water Quality Lab, Denver, CO","USGS-363113108333501",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","8.4","ug/l","NWIS","269784","USGS-NM","USGS New Mexico Water Science Center","USGS-363113108333501","NR032.0336X1582 COTTONWOOD ARR WELL NR BURNHAM","Well",NULL,"36.52028099","-108.560361","Interpolated from MAP.","NAD83","5202","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"11","feet",NULL,NULL,"NWIS"
"3495708","USGS-NM","nwisnm.01.98201511","Sample-Routine","Water","Groundwater","1982-04-13 00:00:00",NULL,"USGS-National Water Quality Lab, Denver, CO","USGS-363503108342101",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","5.3","ug/l","NWIS","269820","USGS-NM","USGS New Mexico Water Science Center","USGS-363503108342101","NR032.0407X1145 CHACO R WELL AB HOG NR FRUITLAND","Well",NULL,"36.584169","-108.5731394","Interpolated from MAP.","NAD83","5140","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"7","feet",NULL,NULL,"NWIS"
"3495746","USGS-NM","nwisnm.01.98301408","Sample-Routine","Water","Groundwater","1983-02-22 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-364325108353001",NULL,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.34","ug/l","NWIS","270052","USGS-NM","USGS New Mexico Water Science Center","USGS-364325108353001","NR032.0505X0180 CHACO R WELL NR WATERFLOW,NM","Well",NULL,"36.72361155","-108.592307","Interpolated from MAP.","NAD83","4984","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"9","feet",NULL,NULL,"NWIS"
"3495779","USGS-NM","nwisnm.01.98301399","Sample-Routine","Water","Groundwater","1983-02-23 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-362213108340501",NULL,"Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","0.54","ug/l","NWIS","269693","USGS-NM","USGS New Mexico Water Science Center","USGS-362213108340501","NR049.0380X0891 BURNHAM RECORDER WELL NR BNHM,NM","Well",NULL,"36.37028318","-108.5686945","Interpolated from MAP.","NAD83","5320","feet","Interpolated from Digital Elevation Model","US","35","45",NULL,"9","feet",NULL,NULL,"NWIS"
"3570939","USGS-NM","nwisnm.01.97801752","Sample-Routine","Water","Groundwater","1978-08-31 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-344205107591101",NULL,"Not determined","Routine sample","USGS","USGS","USGS","Unknown",NULL,"U","Dissolved","1.5","ug/l","NWIS","271188","USGS-NM","USGS New Mexico Water Science Center","USGS-344205107591101","06N.11W.34.322","Well",NULL,"34.7014375","-107.987003","Interpolated from MAP.","NAD83","7082","feet","Interpolated from Digital Elevation Model","US","35","6","1939","143","feet",NULL,NULL,"NWIS"
"3550574","USGS-NM","nwisnm.01.01705326","Sample-Routine","Water","Groundwater","2017-08-22 00:00:00","National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-360152107541401","L-2350090 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","4100","USGS parameter code 82398","Flowing well","Flowing well","Not Detected","U","Dissolved",NULL,NULL,"NWIS","269441","USGS-NM","USGS New Mexico Water Science Center","USGS-360152107541401","21N.10W.21.3444","Well",NULL,"36.0311111","-107.9038333","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6217","feet","Interpolated from Digital Elevation Model","US","35","45","1972","3090","feet","3110","feet","NWIS"
"3551180","USGS-NM","nwisnm.01.01902515","Quality Control Sample-Field Replicate","Water","Groundwater","2019-05-28 00:00:00",NULL,"USGS - New Mexico Water Science Center","USGS-360152107541401","L-1569603 GCV bottle conditions changed to improper preservations MN.  Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","Not Detected","U","Dissolved",NULL,NULL,"NWIS","269441","USGS-NM","USGS New Mexico Water Science Center","USGS-360152107541401","21N.10W.21.3444","Well",NULL,"36.0311111","-107.9038333","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6217","feet","Interpolated from Digital Elevation Model","US","35","45","1972","3090","feet","3110","feet","NWIS"
"3551372","USGS-NM","nwisnm.01.01902512","Quality Control Sample-Field Replicate","Water","Groundwater","2019-05-29 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360152107541301","L-1569605 GCV bottle conditions changed to improper preservations MN.  Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","Not Detected","U","Dissolved",NULL,NULL,"NWIS","269440","USGS-NM","USGS New Mexico Water Science Center","USGS-360152107541301","21N.10W.21.3444A","Well",NULL,"36.03112715","-107.904228","Interpolated from MAP.","NAD83","6205","feet","Interpolated from Digital Elevation Model","US","35","45","1987","1872","feet","1872","feet","NWIS"
"3551746","USGS-NM","nwisnm.01.01903940","Sample-Routine","Water","Groundwater","2019-08-28 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-360336107501801","L-2479602 RECEIVED AUG 30 2019.  Samples were received chilled at the WHOI lab.","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","Not Detected","U","Dissolved",NULL,NULL,"NWIS","269467","USGS-NM","USGS New Mexico Water Science Center","USGS-360336107501801","21N.09W.07.3334","Well",NULL,"36.06","-107.8383333","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","6334","feet","Interpolated from topographic map.","US","35","45","1960","505","feet","505","feet","NWIS"
"3552895","USGS-NM","nwisnm.01.02100060","Sample-Routine","Water","Groundwater","2020-11-19 00:00:00",NULL,"U.S. Geological Survey-Water Resources Discipline","USGS-364642108254201",NULL,"Not applicable","Routine sample","4040","USGS parameter code 82398","Submersible pump","Submersible positive-pressure pump",NULL,"U","Dissolved","214.0","ug/l","NWIS","270167","USGS-NM","USGS New Mexico Water Science Center","USGS-364642108254201","30N.15W.33.11","Well",NULL,"36.7782","-108.4284167","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","5164","feet","Interpolated from Digital Elevation Model","US","35","45","1979","40","feet","50","feet","NWIS"
